participant_id,trial_index,distractor_type,target_lag,target_orientation,distractor_position,correct,rt,button_pressed,phase
01,2381,neu,8,right,4,false,431.40000000130385,1,test
01,2400,neu,2,right,6,true,414.3999999994412,3,test
01,2419,bas,2,left,4,true,778.8999999989755,1,test
01,2457,bas,2,right,4,true,551.9000000003725,3,test
01,2476,bas,8,right,4,true,440.3000000002794,4,test
01,2495,neu,2,left,6,true,596.000000001397,0,test
01,2514,neg,2,left,4,true,1027.8999999989755,0,test
01,2533,neg,2,left,4,false,568.9000000003725,2,test
01,2552,neu,8,right,6,true,408.40000000037253,4,test
01,2571,neg,8,right,6,true,1227.5000000009313,4,test
01,2590,neu,8,right,4,true,621.0000000009313,3,test
01,2609,neu,8,right,6,true,648.2000000015832,4,test
01,2628,neg,8,left,4,true,454.2999999993481,1,test
01,2647,neu,8,left,6,true,420.7000000006519,1,test
01,2666,neg,2,right,4,false,1308.1999999997206,2,test
01,2685,neg,2,left,6,false,742.1000000010245,2,test
01,2704,neu,2,left,6,true,593.8999999994412,1,test
01,2723,bas,2,right,6,false,641.9000000003725,5,test
01,2742,neu,2,left,6,true,381.1999999997206,1,test
01,2761,neu,8,left,4,true,401.79999999981374,1,test
01,2780,neg,8,left,4,true,448.40000000130385,0,test
01,2800,neg,2,left,6,true,846.8000000012107,0,test
01,2819,neu,8,left,4,true,1201.800000000745,0,test
01,2838,bas,2,right,6,true,423.60000000009313,4,test
01,2857,neg,8,right,6,true,530.6000000000931,4,test
01,2876,bas,8,left,6,true,657.6000000005588,0,test
01,2895,neu,8,right,6,true,1353.9999999995343,3,test
01,2914,neg,8,right,4,true,412.40000000130385,4,test
01,2933,neg,8,left,4,true,785.8999999989755,1,test
01,2952,neg,2,right,6,true,1276.7000000001863,4,test
01,2971,neu,2,right,6,true,457.9999999990687,4,test
01,2990,neu,8,left,6,true,640.1999999997206,1,test
01,3009,bas,2,left,4,true,696.7000000001863,0,test
01,3028,neg,8,left,4,true,378.7000000011176,1,test
01,3066,neg,2,right,6,true,401.79999999981374,4,test
01,3085,bas,2,left,6,true,437.0999999991618,1,test
01,3104,neg,2,left,6,true,587.0999999986961,1,test
01,3123,neg,8,left,6,true,477.8000000002794,1,test
01,3142,bas,2,right,6,true,397.80000000074506,4,test
01,3161,bas,8,right,4,true,418.2999999993481,4,test
01,3180,neg,2,left,6,true,374.2999999993481,1,test
01,3199,neu,2,left,6,true,394.09999999962747,1,test
01,3218,neu,2,left,6,true,510.09999999962747,0,test
01,3237,neg,2,right,6,true,853.2999999988824,4,test
01,3256,neg,2,left,4,false,742.3999999994412,4,test
01,3275,neg,2,left,4,true,444.8000000012107,1,test
01,3294,neu,8,right,4,true,399.70000000018626,3,test
01,3351,bas,8,right,4,true,378.8000000002794,4,test
01,3370,neg,8,left,6,true,617.4000000008382,0,test
01,3389,bas,8,left,4,true,404.999999998603,1,test
01,3408,neg,8,left,6,true,447.29999999981374,1,test
01,3427,neg,2,right,4,true,469.10000000009313,4,test
01,3446,bas,2,left,6,true,417.39999999990687,1,test
01,3465,neu,2,right,4,true,407.6000000005588,4,test
01,3484,neu,2,left,4,true,437.2000000006519,1,test
01,3522,bas,8,right,6,true,393.00000000046566,4,test
01,3541,neg,2,left,4,false,621.1999999992549,5,test
01,3560,bas,2,left,4,true,398.80000000074506,1,test
01,3579,neg,8,right,6,true,450.89999999990687,4,test
01,3598,neu,8,left,6,true,365.89999999897555,1,test
01,3617,bas,2,right,6,true,434.7999999993481,3,test
01,3636,neg,8,left,4,true,696.0999999991618,1,test
01,3655,bas,2,right,4,true,390.7999999993481,3,test
01,3674,neu,2,right,6,true,1329.7000000001863,4,test
01,3693,bas,2,right,4,true,530.1999999992549,3,test
01,3712,neg,8,right,6,true,974.7999999998137,4,test
01,3731,neu,8,left,6,true,408.99999999953434,1,test
01,3750,bas,8,right,6,true,510.49999999813735,3,test
01,3769,neu,2,left,6,true,814.5999999996275,1,test
01,3788,bas,2,left,4,true,388.5000000009313,0,test
01,3807,neg,2,left,4,true,365.8999999985099,1,test
01,3826,neu,8,right,6,true,384.7000000006519,4,test
01,3845,neu,8,left,4,true,374.70000000018626,1,test
01,3883,neg,8,right,4,true,624.1999999983236,3,test
01,3902,bas,8,right,4,true,382.7999999993481,4,test
01,3921,neg,2,left,4,false,710.5999999982305,2,test
01,3940,bas,8,right,4,true,394.2000000006519,4,test
01,3959,bas,2,right,4,true,380.5000000009313,4,test
01,3978,neu,8,right,4,true,372.7999999988824,4,test
01,3997,neg,2,right,4,true,441.89999999990687,4,test
01,4016,neg,2,left,6,true,1077.4000000003725,1,test
01,4035,neg,8,right,4,true,668.3000000012107,3,test
01,4054,bas,2,right,4,true,554.1000000010245,4,test
01,4073,neu,8,right,4,true,374.5,4,test
01,4092,neg,8,right,4,true,524.1999999997206,4,test
01,4111,neg,2,right,6,true,590.5999999996275,3,test
01,4130,bas,2,right,6,true,863.3999999999069,4,test
01,4168,bas,8,left,4,true,564.5000000004657,0,test
01,4187,neu,2,left,4,false,424.00000000046566,5,test
01,4206,bas,8,left,6,true,642.8999999989755,1,test
01,4225,bas,8,left,4,true,593.0999999996275,1,test
01,4244,neu,2,left,6,true,387.8000000002794,0,test
01,4263,neg,8,right,4,true,567.1000000000931,4,test
01,4282,bas,2,right,6,true,477.80000000074506,4,test
01,4301,bas,8,left,4,true,1031.8999999999069,1,test
01,4320,neu,8,right,6,true,965.2000000006519,4,test
01,4339,neu,2,right,4,true,422.8000000002794,4,test
01,4358,neg,2,right,4,false,644.0999999996275,2,test
01,4377,bas,2,left,6,true,369.09999999962747,1,test
01,4396,bas,8,right,4,true,410,4,test
01,4415,neu,2,left,4,true,956.7999999998137,1,test
01,4434,neg,8,left,4,true,504.39999999990687,1,test
01,4453,neu,2,right,4,true,374.7000000006519,3,test
01,4472,neu,8,left,4,true,395.8999999994412,1,test
01,4491,neu,8,left,6,false,905.8999999999069,4,test
01,4510,neg,2,right,4,true,391.6000000005588,3,test
01,4529,neu,2,right,6,true,460.0000000009313,4,test
01,4548,bas,8,left,6,true,352.30000000074506,1,test
01,4567,neg,8,right,6,true,361.2999999988824,4,test
01,4586,neu,2,left,6,true,359.499999998603,1,test
01,4605,neg,2,right,6,true,5729.800000000745,3,test
01,4624,neu,8,left,4,true,362.9999999990687,0,test
01,4643,neu,2,right,6,true,377.89999999990687,4,test
01,4662,bas,8,left,6,true,368.09999999962747,0,test
01,4681,neu,8,right,4,true,570.3999999989755,3,test
01,4700,neu,2,left,4,true,389.6999999997206,1,test
